,index,fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,nomprov,ind_actividad_cliente,renta,segmento,month_id_x,month_next_id_x,month_id_y,month_next_id_y,variable,value
884725,1378204,2015-03-28,686115,UNKNOWN,UNKNOWN,UNKNOWN,40,2010-11-03,1,0.0,1.0,UNKNOWN,P,A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,1.0,101777.58,UNKNOWN,3,4,3,4,ind_ecue_fin_ult1,Dropped
884729,1408050,2015-03-28,721971,N,ES,V,34,2007-09-29, 0,94.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,VALENCIA,0.0,58489.41,02 - PARTICULARES,3,4,3,4,ind_ecue_fin_ult1,Dropped
884775,1588714,2015-03-28,1262885,UNKNOWN,UNKNOWN,UNKNOWN,40,2010-11-03,1,0.0,1.0,UNKNOWN,P,A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,1.0,101777.58,UNKNOWN,3,4,3,4,ind_ecue_fin_ult1,Dropped
884969,1262676,2015-03-28,572310,N,ES,V,38,2005-10-24, 0,117.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BARCELONA,0.0,139086.69,02 - PARTICULARES,3,4,3,4,ind_ecue_fin_ult1,Dropped
885104,1376151,2015-03-28,695576,N,ES,V,47,2007-06-06, 0,97.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,69408.03,02 - PARTICULARES,3,4,3,4,ind_ecue_fin_ult1,Added
885729,1647626,2015-03-28,1349201,N,ES,V,45,2014-11-05, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,CUENCA,1.0,101777.58,02 - PARTICULARES,3,4,3,4,ind_ecue_fin_ult1,Added
886790,2226261,2015-04-28,1259816,N,ES,H,48,2014-05-26, 0,14.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BADAJOZ,0.0,85239.3,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
887407,2318580,2015-04-28,1281594,N,ES,V,42,2014-07-28, 0,12.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BARCELONA,0.0,103467.96,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
887503,1914208,2015-04-28,572310,N,ES,V,38,2005-10-24, 0,117.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BARCELONA,0.0,94401.84,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
887757,2193365,2015-04-28,289298,N,ES,H,52,2001-10-31, 0,165.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,101777.58,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
888287,2350906,2015-04-28,1307163,N,ES,V,37,2014-09-15, 0,10.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,VALLADOLID,0.0,101182.41,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
888316,2425396,2015-04-28,938915,N,ES,V,38,2011-09-06, 0,46.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,167110.38,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
888792,2307653,2015-04-28,1360521,N,ES,V,37,2014-11-25, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,VALLADOLID,1.0,86366.88,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
889220,2284069,2015-04-28,1345798,N,ES,V,44,2014-10-31, 0,9.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,ALICANTE,1.0,42205.35,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
889430,2050062,2015-04-28,125808,N,ES,V,51,1999-03-19, 0,196.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,147504.99,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
889463,2104910,2015-04-28,116494,N,ES,H,58,1998-12-26, 0,30.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,133014.24,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
890338,2028104,2015-04-28,738753,N,ES,H,74,2014-12-17, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,101777.58,01 - TOP,4,5,4,5,ind_ecue_fin_ult1,Added
890354,2309240,2015-04-28,1354451,N,ES,V,41,2014-11-14, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,VALENCIA,1.0,58033.26,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
890475,2029597,2015-04-28,743641,N,ES,V,45,2014-09-02, 0,11.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,MADRID,0.0,114420.09,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
890579,2293953,2015-04-28,1329674,N,ES,H,34,2014-10-10, 0,9.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,MADRID,0.0,101777.58,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
890684,2380395,2015-04-28,1018508,N,ES,H,30,2012-06-04, 0,37.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,75388.23,03 - UNIVERSITARIO,4,5,4,5,ind_ecue_fin_ult1,Dropped
890708,2379759,2015-04-28,1019004,N,ES,V,24,2012-06-07, 0,37.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,57347.46,03 - UNIVERSITARIO,4,5,4,5,ind_ecue_fin_ult1,Added
890817,1995448,2015-04-28,850950,N,ES,H,37,2009-09-04, 0,70.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,181042.2,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
890820,2457117,2015-04-28,1125734,N,ES,V,41,2013-03-26, 1,3.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,VALENCIA,1.0,63092.43,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
890905,2345736,2015-04-28,1299716,N,ES,H,49,2014-08-29, 0,11.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,VALENCIA,0.0,45807.51,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
891137,2002060,2015-04-28,669576,N,ES,V,38,2007-01-17, 0,102.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,411393.87,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
891211,2028410,2015-04-28,739611,UNKNOWN,UNKNOWN,UNKNOWN,40,2010-11-03,1,0.0,1.0,UNKNOWN,P,A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,1.0,101777.58,UNKNOWN,4,5,4,5,ind_ecue_fin_ult1,Dropped
891250,2310886,2015-04-28,1371827,N,ES,V,30,2014-12-23, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,165701.67,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
891259,2308399,2015-04-28,1355751,N,ES,V,44,2014-11-17, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,MADRID,0.0,102378.0,01 - TOP,4,5,4,5,ind_ecue_fin_ult1,Added
891554,2235269,2015-04-28,1236471,UNKNOWN,UNKNOWN,UNKNOWN,40,2010-11-03,1,0.0,1.0,UNKNOWN,P,A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,1.0,101777.58,UNKNOWN,4,5,4,5,ind_ecue_fin_ult1,Dropped
891575,2219403,2015-04-28,1254787,UNKNOWN,UNKNOWN,UNKNOWN,40,2010-11-03,1,0.0,1.0,UNKNOWN,P,A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,1.0,101777.58,UNKNOWN,4,5,4,5,ind_ecue_fin_ult1,Dropped
891628,2314458,2015-04-28,1367559,N,ES,H,47,2014-12-10, 0,7.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,RED,N,MADRID,0.0,101777.58,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
892262,2145881,2015-04-28,409048,N,ES,V,72,2003-02-28, 0,143.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,007,N,MADRID,0.0,63248.16,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
892272,2472311,2015-04-28,1115037,N,ES,V,20,2012-12-28, 0,31.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,89313.78,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
892303,2144898,2015-04-28,417569,N,ES,H,40,2003-05-05, 0,146.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,199890.6,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
892494,2193164,2015-04-28,288259,N,ES,V,64,2001-10-30, 0,165.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,184683.96,01 - TOP,4,5,4,5,ind_ecue_fin_ult1,Added
893011,2282901,2015-04-28,1352278,N,ES,V,65,2014-11-11, 0,8.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,"CORUNA, A",0.0,52353.12,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Added
893030,2310259,2015-04-28,1356731,N,ES,V,56,2014-11-18, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BURGOS,1.0,36113.1,01 - TOP,4,5,4,5,ind_ecue_fin_ult1,Added
893535,2145612,2015-04-28,408612,N,ES,H,48,2003-03-19, 0,148.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CASTELLON,1.0,86974.77,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
893929,2141022,2015-04-28,397825,N,ES,H,38,2004-04-16, 0,135.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CIUDAD REAL,1.0,101777.58,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
894670,1902277,2015-04-28,608143,N,ES,V,76,2006-04-19, 0,111.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,LEON,0.0,54766.98,02 - PARTICULARES,4,5,4,5,ind_ecue_fin_ult1,Dropped
895315,2712619,2015-05-28,1378519,N,ES,V,32,2015-01-27, 0,6.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,CASTELLON,1.0,668526.69,03 - UNIVERSITARIO,5,6,5,6,ind_ecue_fin_ult1,Added
895323,2725398,2015-05-28,1384299,N,ES,V,65,2015-02-24, 1,5.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,338842.17,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
895412,2879132,2015-05-28,408612,N,ES,H,48,2003-03-19, 0,148.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CASTELLON,1.0,86974.77,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
895617,3097503,2015-05-28,463051,N,ES,H,42,2004-03-08, 0,136.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,77025.03,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
895630,2718372,2015-05-28,1367433,N,ES,H,42,2014-12-10, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,427800.78,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
895685,2711418,2015-05-28,1370526,N,ES,V,49,2014-12-17, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,110517.6,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
895823,2717398,2015-05-28,1366660,N,ES,V,66,2014-12-09, 0,7.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFA,N,MADRID,0.0,290068.56,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
895895,2713440,2015-05-28,1378835,N,ES,V,36,2015-01-28, 0,6.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,MADRID,1.0,70375.32,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
895956,2713914,2015-05-28,1376035,N,ES,H,25,2015-01-14, 0,6.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,MADRID,1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
896260,2517933,2015-05-28,1053212,N,ES,V,36,2012-08-21, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,RED,N,MADRID,1.0,221477.58,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Dropped
897113,2857948,2015-05-28,225513,N,ES,V,52,2001-02-28, 0,173.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,109504.53,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
897674,2880490,2015-05-28,417569,N,ES,H,40,2003-05-05, 0,146.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,199890.6,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
897930,2714708,2015-05-28,1376808,N,ES,V,36,2015-01-19, 0,6.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,ZARAGOZA,1.0,71880.75,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
898054,2676841,2015-05-28,1299716,N,ES,H,49,2014-08-29, 0,11.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,VALENCIA,0.0,45807.51,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
898077,2591082,2015-05-28,1097240,N,ES,V,47,2012-11-07, 0,32.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,117847.77,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Dropped
898800,2711759,2015-05-28,1369496,N,ES,V,51,2014-12-15, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,CORDOBA,1.0,125693.64,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
899224,2726564,2015-05-28,1380296,N,ES,V,32,2015-02-04, 1,5.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,ALICANTE,0.0,87293.28,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
899689,2672691,2015-05-28,1307163,N,ES,V,37,2014-09-15, 0,10.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,VALLADOLID,0.0,101182.41,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
900063,2938326,2015-05-28,58283,N,ES,V,71,1997-02-27, 0,221.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BARCELONA,1.0,664768.62,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
900368,2689921,2015-05-28,1317054,N,ES,H,51,2014-09-25, 0,10.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BARCELONA,0.0,101357.13,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Dropped
900578,2712073,2015-05-28,1370873,N,ES,V,38,2014-12-19, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,TOLEDO,0.0,50028.42,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
900653,2718405,2015-05-28,1367970,N,ES,V,41,2014-12-11, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,SEVILLA,1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
900796,2740049,2015-05-28,1352278,N,ES,V,65,2014-11-11, 0,8.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,"CORUNA, A",0.0,52353.12,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Dropped
900980,2553227,2015-05-28,1114950,N,ES,H,31,2012-12-28, 0,31.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,43508.7,03 - UNIVERSITARIO,5,6,5,6,ind_ecue_fin_ult1,Added
901177,2527398,2015-05-28,1067738,N,ES,V,27,2012-09-26, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,352918.56,03 - UNIVERSITARIO,5,6,5,6,ind_ecue_fin_ult1,Added
901383,2712338,2015-05-28,1370695,N,ES,H,49,2014-12-18, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,VALLADOLID,1.0,49596.15,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
901617,2742263,2015-05-28,1356731,N,ES,V,56,2014-11-18, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BURGOS,1.0,36113.1,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Dropped
902031,3026601,2015-05-28,850950,N,ES,H,37,2009-09-04, 0,70.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,181042.2,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
902048,2709980,2015-05-28,1373451,N,ES,V,49,2014-12-30, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,GIPUZKOA,1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
902373,2807226,2015-05-28,1259816,N,ES,H,48,2014-05-26, 0,14.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BADAJOZ,0.0,85239.3,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
902664,2625519,2015-05-28,931199,N,ES,V,36,2011-08-09, 0,14.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,GIPUZKOA,0.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Dropped
902901,2976645,2015-05-28,157404,N,ES,H,50,2001-12-17, 0,6.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,MADRID,1.0,103137.0,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
903400,2904770,2015-05-28,348326,N,ES,V,57,2002-04-08, 0,159.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,GIPUZKOA,1.0,101777.58,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
903511,3111382,2015-05-28,572310,N,ES,V,38,2005-10-24, 0,117.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BARCELONA,0.0,139086.69,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Dropped
903521,2832653,2015-05-28,289298,N,ES,H,52,2001-10-31, 0,165.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,139086.69,02 - PARTICULARES,5,6,5,6,ind_ecue_fin_ult1,Added
903597,3037833,2015-05-28,876948,N,ES,H,58,2010-05-04, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,GIPUZKOA,1.0,101777.58,01 - TOP,5,6,5,6,ind_ecue_fin_ult1,Added
904093,3555637,2015-06-28,95347,N,ES,V,42,1998-07-23, 0,204.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,SEVILLA,1.0,68868.99,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Dropped
904492,3342137,2015-06-28,1378302,N,ES,V,51,2015-01-26, 0,13.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,RED,N,VALENCIA,1.0,101777.58,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
905110,3648524,2015-06-28,680364,N,ES,V,42,2007-03-02, 0,101.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,TOLEDO,1.0,81760.68,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
906308,3636626,2015-06-28,743641,N,ES,V,45,2014-09-02, 0,11.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,MADRID,0.0,114420.09,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Dropped
906787,3566583,2015-06-28,17798,N,ES,V,52,1995-05-16, 0,242.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,84511.86,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
906817,3623016,2015-06-28,723362,N,ES,V,83,2007-10-04, 1,4.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,MADRID,1.0,232846.35,01 - TOP,6,7,6,7,ind_ecue_fin_ult1,Added
906929,3350036,2015-06-28,1373905,N,ES,V,33,2015-01-02, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,GRANADA,1.0,161833.08,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
907696,3742823,2015-06-28,580803,N,ES,V,40,2005-11-18, 1,4.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,MADRID,1.0,101777.58,01 - TOP,6,7,6,7,ind_ecue_fin_ult1,Added
907832,3657577,2015-06-28,671755,N,ES,V,74,2007-01-25, 0,82.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KCH,N,MADRID,1.0,83624.13,01 - TOP,6,7,6,7,ind_ecue_fin_ult1,Added
907968,3206034,2015-06-28,1088020,N,ES,H,40,2012-10-24, 0,33.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,75617.49,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
908608,3765232,2015-06-28,525045,N,ES,H,68,2005-03-28, 0,124.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,135475.26,01 - TOP,6,7,6,7,ind_ecue_fin_ult1,Dropped
909432,3379483,2015-06-28,1351621,N,ES,V,25,2014-11-10, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,BARCELONA,1.0,665148.03,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
909692,3348030,2015-06-28,1366952,N,ES,V,34,2014-12-09, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,ALICANTE,1.0,138260.37,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
909772,3728929,2015-06-28,455585,N,ES,V,20,2004-01-26, 0,138.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,ALICANTE,1.0,57149.58,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
910495,3345309,2015-06-28,1383809,N,ES,V,85,2015-02-25, 1,5.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,ZARAGOZA,1.0,101777.58,01 - TOP,6,7,6,7,ind_ecue_fin_ult1,Added
910604,3454111,2015-06-28,1232123,N,ES,V,41,2013-12-17, 0,19.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CANTABRIA,1.0,39228.24,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Dropped
910807,3334975,2015-06-28,1300479,N,ES,V,34,2014-09-01, 0,11.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,"CORUNA, A",1.0,52154.37,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
911244,3281381,2015-06-28,1017470,N,ES,V,39,2012-05-25, 0,38.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,103961.31,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Dropped
911544,3345614,2015-06-28,1383594,N,ES,H,38,2015-02-19, 1,5.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,BURGOS,1.0,65481.27,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
911552,3372775,2015-06-28,1356731,N,ES,V,56,2014-11-18, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BURGOS,1.0,36113.1,01 - TOP,6,7,6,7,ind_ecue_fin_ult1,Added
912157,3274561,2015-06-28,1018508,N,ES,H,30,2012-06-04, 0,37.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,75388.23,03 - UNIVERSITARIO,6,7,6,7,ind_ecue_fin_ult1,Added
912182,3424390,2015-06-28,1252943,N,ES,V,63,2014-04-09, 0,14.0,99.0,2015-07-01,1,I,S,N,UNKNOWN,KAT,N,VALLADOLID,0.0,101777.58,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Dropped
912238,3219586,2015-06-28,1097240,N,ES,V,47,2012-11-07, 0,32.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,117847.77,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
912746,3379089,2015-06-28,1351747,N,ES,H,40,2014-11-10, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,MADRID,0.0,86999.7,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
912747,3376081,2015-06-28,1359750,N,ES,H,21,2014-11-24, 0,13.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,RED,N,MADRID,1.0,172669.2,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
912797,3350527,2015-06-28,1373716,N,ES,H,28,2014-12-31, 0,7.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,MADRID,1.0,445748.46,02 - PARTICULARES,6,7,6,7,ind_ecue_fin_ult1,Added
912814,3374989,2015-06-28,1361247,N,ES,H,29,2014-11-26, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,0.0,48467.82,03 - UNIVERSITARIO,6,7,6,7,ind_ecue_fin_ult1,Added
912929,3864215,2015-07-28,580803,N,ES,V,40,2005-11-18, 1,4.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,MADRID,1.0,101777.58,01 - TOP,7,8,7,8,ind_ecue_fin_ult1,Dropped
913330,4106458,2015-07-28,76140,N,ES,V,49,1997-11-12, 0,212.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BARCELONA,1.0,119946.66,02 - PARTICULARES,7,8,7,8,ind_ecue_fin_ult1,Dropped
913366,4110711,2015-07-28,95347,N,ES,V,42,1998-07-23, 0,204.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,SEVILLA,1.0,68868.99,02 - PARTICULARES,7,8,7,8,ind_ecue_fin_ult1,Added
913522,4490965,2015-07-28,1304457,N,ES,V,33,2014-09-09, 0,10.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,146553.39,02 - PARTICULARES,7,8,7,8,ind_ecue_fin_ult1,Dropped
